date,city,service_id,service_name,booking_count,day_of_week,is_weekend,month,day_of_month,lag_1_day,lag_7_day,rolling_7_day_mean,rolling_14_day_mean
2026-07-21,Nagpur,srv-pest-01,Organic Pest Control,7,Tuesday,0,7,21,6.0,5.0,5.142857142857143,5.142857142857143
2026-07-21,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Tuesday,0,7,21,7.0,7.0,6.857142857142857,7.0
2026-07-21,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,7,21,2.0,2.0,2.2857142857142856,2.2142857142857144
2026-07-21,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Tuesday,0,7,21,1.0,1.0,1.5714285714285714,1.7142857142857142
2026-07-21,Nagpur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Tuesday,0,7,21,2.0,1.0,1.7142857142857142,1.8571428571428572
2026-07-21,Patna,srv-ac-01,AC Deep Foam Jet Servicing,8,Tuesday,0,7,21,8.0,8.0,8.0,8.071428571428571
2026-07-21,Patna,srv-carp-01,Carpentry & Furniture Assembly,5,Tuesday,0,7,21,5.0,5.0,5.428571428571429,5.285714285714286
2026-07-21,Patna,srv-clean-01,Full Home Deep Cleaning,6,Tuesday,0,7,21,6.0,7.0,8.142857142857142,8.214285714285714
2026-07-21,Patna,srv-cook-01,Home Chef & Meal Preparation,5,Tuesday,0,7,21,5.0,6.0,5.571428571428571,5.428571428571429
2026-07-21,Patna,srv-elder-01,Elder Assistance & Companionship,4,Tuesday,0,7,21,8.0,4.0,4.857142857142857,4.428571428571429
2026-07-21,Patna,srv-elec-01,Electrical Repair & Wiring,7,Tuesday,0,7,21,7.0,7.0,6.857142857142857,6.714285714285714
2026-07-21,Patna,srv-garden-01,Gardening & Balcony Greenery,4,Tuesday,0,7,21,4.0,3.0,4.857142857142857,4.428571428571429
2026-07-21,Patna,srv-move-01,Moving & Heavy Lifting Assistance,2,Tuesday,0,7,21,3.0,2.0,3.142857142857143,3.357142857142857
2026-07-21,Patna,srv-paint-01,Wall Painting & Waterproofing,2,Tuesday,0,7,21,2.0,2.0,2.2857142857142856,2.2857142857142856
2026-07-21,Patna,srv-pest-01,Organic Pest Control,5,Tuesday,0,7,21,5.0,4.0,4.714285714285714,5.142857142857143
2026-07-21,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Tuesday,0,7,21,6.0,6.0,6.142857142857143,5.928571428571429
2026-07-21,Patna,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,7,21,2.0,2.0,2.0,2.142857142857143
2026-07-21,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Tuesday,0,7,21,1.0,1.0,1.7142857142857142,1.7142857142857142
2026-07-21,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Tuesday,0,7,21,2.0,1.0,1.4285714285714286,1.5714285714285714
2026-07-21,Pune,srv-ac-01,AC Deep Foam Jet Servicing,12,Tuesday,0,7,21,9.0,11.0,10.0,10.214285714285714
2026-07-21,Pune,srv-carp-01,Carpentry & Furniture Assembly,6,Tuesday,0,7,21,6.0,6.0,6.571428571428571,6.285714285714286
2026-07-21,Pune,srv-clean-01,Full Home Deep Cleaning,8,Tuesday,0,7,21,9.0,11.0,11.142857142857142,12.142857142857142
2026-07-21,Pune,srv-cook-01,Home Chef & Meal Preparation,6,Tuesday,0,7,21,7.0,9.0,7.285714285714286,7.0
2026-07-21,Pune,srv-elder-01,Elder Assistance & Companionship,6,Tuesday,0,7,21,7.0,5.0,5.285714285714286,5.357142857142857
2026-07-21,Pune,srv-elec-01,Electrical Repair & Wiring,10,Tuesday,0,7,21,9.0,10.0,9.857142857142858,9.5
2026-07-21,Pune,srv-garden-01,Gardening & Balcony Greenery,4,Tuesday,0,7,21,4.0,4.0,5.142857142857143,5.642857142857143
2026-07-21,Pune,srv-move-01,Moving & Heavy Lifting Assistance,3,Tuesday,0,7,21,3.0,3.0,4.0,4.0
2026-07-21,Pune,srv-paint-01,Wall Painting & Waterproofing,3,Tuesday,0,7,21,3.0,3.0,2.7142857142857144,2.7857142857142856
2026-07-21,Pune,srv-pest-01,Organic Pest Control,7,Tuesday,0,7,21,7.0,7.0,6.857142857142857,6.357142857142857
2026-07-21,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Tuesday,0,7,21,8.0,8.0,8.0,7.928571428571429
2026-07-21,Pune,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,7,21,3.0,3.0,3.142857142857143,3.0714285714285716
2026-07-21,Pune,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Tuesday,0,7,21,2.0,2.0,2.5714285714285716,2.5714285714285716
2026-07-21,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Tuesday,0,7,21,2.0,2.0,2.0,2.0714285714285716
2026-07-21,Surat,srv-ac-01,AC Deep Foam Jet Servicing,9,Tuesday,0,7,21,8.0,8.0,8.571428571428571,8.428571428571429
2026-07-21,Surat,srv-carp-01,Carpentry & Furniture Assembly,5,Tuesday,0,7,21,5.0,6.0,5.428571428571429,5.428571428571429
2026-07-21,Surat,srv-clean-01,Full Home Deep Cleaning,8,Tuesday,0,7,21,6.0,7.0,9.142857142857142,8.714285714285714
2026-07-21,Surat,srv-cook-01,Home Chef & Meal Preparation,6,Tuesday,0,7,21,5.0,5.0,5.571428571428571,5.857142857142857
2026-07-21,Surat,srv-elder-01,Elder Assistance & Companionship,5,Tuesday,0,7,21,4.0,5.0,4.428571428571429,4.642857142857143
2026-07-21,Surat,srv-elec-01,Electrical Repair & Wiring,9,Tuesday,0,7,21,8.0,9.0,7.571428571428571,7.857142857142857
2026-07-21,Surat,srv-garden-01,Gardening & Balcony Greenery,4,Tuesday,0,7,21,3.0,3.0,4.0,4.071428571428571
2026-07-21,Surat,srv-move-01,Moving & Heavy Lifting Assistance,2,Tuesday,0,7,21,2.0,2.0,3.142857142857143,3.2857142857142856
2026-07-21,Surat,srv-paint-01,Wall Painting & Waterproofing,2,Tuesday,0,7,21,2.0,2.0,2.2857142857142856,2.2857142857142856
2026-07-21,Surat,srv-pest-01,Organic Pest Control,5,Tuesday,0,7,21,5.0,5.0,5.285714285714286,5.357142857142857
2026-07-21,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Tuesday,0,7,21,7.0,6.0,6.285714285714286,6.357142857142857
2026-07-21,Surat,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,7,21,2.0,2.0,2.142857142857143,2.0714285714285716
2026-07-21,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Tuesday,0,7,21,1.0,1.0,1.7142857142857142,1.8571428571428572
2026-07-21,Surat,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Tuesday,0,7,21,2.0,2.0,1.8571428571428572,1.8571428571428572
2026-07-21,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,9,Tuesday,0,7,21,9.0,7.0,8.285714285714286,8.357142857142858
2026-07-21,Vadodara,srv-carp-01,Carpentry & Furniture Assembly,5,Tuesday,0,7,21,5.0,5.0,5.285714285714286,5.5
2026-07-21,Vadodara,srv-clean-01,Full Home Deep Cleaning,6,Tuesday,0,7,21,7.0,6.0,8.142857142857142,7.928571428571429
2026-07-21,Vadodara,srv-cook-01,Home Chef & Meal Preparation,5,Tuesday,0,7,21,6.0,5.0,5.428571428571429,5.642857142857143
2026-07-21,Vadodara,srv-elder-01,Elder Assistance & Companionship,4,Tuesday,0,7,21,4.0,4.0,4.428571428571429,4.214285714285714
2026-07-21,Vadodara,srv-elec-01,Electrical Repair & Wiring,8,Tuesday,0,7,21,6.0,8.0,7.0,6.857142857142857
2026-07-21,Vadodara,srv-garden-01,Gardening & Balcony Greenery,3,Tuesday,0,7,21,3.0,3.0,3.857142857142857,3.7857142857142856
2026-07-21,Vadodara,srv-move-01,Moving & Heavy Lifting Assistance,2,Tuesday,0,7,21,2.0,2.0,3.0,2.857142857142857
2026-07-21,Vadodara,srv-paint-01,Wall Painting & Waterproofing,2,Tuesday,0,7,21,2.0,2.0,2.2857142857142856,2.2857142857142856
2026-07-21,Vadodara,srv-pest-01,Organic Pest Control,5,Tuesday,0,7,21,5.0,5.0,4.714285714285714,4.714285714285714
2026-07-21,Vadodara,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Tuesday,0,7,21,6.0,5.0,6.285714285714286,6.071428571428571
2026-07-21,Vadodara,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,7,21,2.0,2.0,2.142857142857143,2.0714285714285716
2026-07-21,Vadodara,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Tuesday,0,7,21,1.0,1.0,1.5714285714285714,1.5714285714285714
2026-07-21,Vadodara,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Tuesday,0,7,21,1.0,1.0,1.4285714285714286,1.3571428571428572
2026-07-21,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,7,Tuesday,0,7,21,8.0,9.0,9.142857142857142,9.428571428571429
2026-07-21,Visakhapatnam,srv-carp-01,Carpentry & Furniture Assembly,5,Tuesday,0,7,21,7.0,4.0,6.0,5.571428571428571
2026-07-21,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,6,Tuesday,0,7,21,6.0,6.0,8.285714285714286,8.071428571428571
2026-07-21,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,5,Tuesday,0,7,21,5.0,6.0,5.571428571428571,5.571428571428571
2026-07-21,Visakhapatnam,srv-elder-01,Elder Assistance & Companionship,5,Tuesday,0,7,21,4.0,4.0,4.714285714285714,4.5
2026-07-21,Visakhapatnam,srv-elec-01,Electrical Repair & Wiring,8,Tuesday,0,7,21,8.0,6.0,6.714285714285714,7.0
2026-07-21,Visakhapatnam,srv-garden-01,Gardening & Balcony Greenery,4,Tuesday,0,7,21,4.0,3.0,4.857142857142857,4.428571428571429
2026-07-21,Visakhapatnam,srv-move-01,Moving & Heavy Lifting Assistance,2,Tuesday,0,7,21,3.0,2.0,3.2857142857142856,3.2142857142857144
2026-07-21,Visakhapatnam,srv-paint-01,Wall Painting & Waterproofing,2,Tuesday,0,7,21,2.0,2.0,2.2857142857142856,2.357142857142857
2026-07-21,Visakhapatnam,srv-pest-01,Organic Pest Control,5,Tuesday,0,7,21,4.0,4.0,5.0,4.928571428571429
2026-07-21,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Tuesday,0,7,21,6.0,6.0,5.857142857142857,6.357142857142857
2026-07-21,Visakhapatnam,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,7,21,2.0,2.0,2.142857142857143,2.142857142857143
2026-07-21,Visakhapatnam,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Tuesday,0,7,21,1.0,1.0,1.5714285714285714,1.5714285714285714
2026-07-21,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Tuesday,0,7,21,1.0,1.0,1.4285714285714286,1.6428571428571428
2026-07-22,Ahmedabad,srv-ac-01,AC Deep Foam Jet Servicing,9,Wednesday,0,7,22,9.0,10.0,9.857142857142858,11.214285714285714
2026-07-22,Ahmedabad,srv-carp-01,Carpentry & Furniture Assembly,7,Wednesday,0,7,22,5.0,7.0,6.0,6.214285714285714
2026-07-22,Ahmedabad,srv-clean-01,Full Home Deep Cleaning,9,Wednesday,0,7,22,9.0,8.0,9.571428571428571,9.857142857142858
2026-07-22,Ahmedabad,srv-cook-01,Home Chef & Meal Preparation,8,Wednesday,0,7,22,7.0,8.0,6.714285714285714,6.642857142857143
2026-07-22,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,7,22,5.0,5.0,5.285714285714286,5.214285714285714
2026-07-22,Ahmedabad,srv-elec-01,Electrical Repair & Wiring,16,Wednesday,0,7,22,10.0,9.0,9.571428571428571,9.642857142857142
2026-07-22,Ahmedabad,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,7,22,5.0,4.0,6.0,5.5
2026-07-22,Ahmedabad,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,7,22,3.0,3.0,3.857142857142857,3.7857142857142856
2026-07-22,Ahmedabad,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,7,22,2.0,3.0,2.857142857142857,2.9285714285714284
2026-07-22,Ahmedabad,srv-pest-01,Organic Pest Control,6,Wednesday,0,7,22,5.0,6.0,5.857142857142857,6.071428571428571
2026-07-22,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,7,22,8.0,7.0,7.714285714285714,7.5
2026-07-22,Ahmedabad,srv-soc-clean-01,Society Common Area Sanitization,3,Wednesday,0,7,22,2.0,3.0,2.4285714285714284,2.357142857142857
2026-07-22,Ahmedabad,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,7,22,2.0,2.0,2.2857142857142856,2.2142857142857144
2026-07-22,Ahmedabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,2.0,2.0,2.0,2.0
2026-07-22,Bengaluru,srv-ac-01,AC Deep Foam Jet Servicing,15,Wednesday,0,7,22,12.0,12.0,13.714285714285714,14.142857142857142
2026-07-22,Bengaluru,srv-carp-01,Carpentry & Furniture Assembly,7,Wednesday,0,7,22,8.0,8.0,8.571428571428571,8.428571428571429
2026-07-22,Bengaluru,srv-clean-01,Full Home Deep Cleaning,12,Wednesday,0,7,22,11.0,11.0,14.428571428571429,14.071428571428571
2026-07-22,Bengaluru,srv-cook-01,Home Chef & Meal Preparation,9,Wednesday,0,7,22,11.0,8.0,9.428571428571429,9.142857142857142
2026-07-22,Bengaluru,srv-elder-01,Elder Assistance & Companionship,8,Wednesday,0,7,22,8.0,6.0,7.0,7.0
2026-07-22,Bengaluru,srv-elec-01,Electrical Repair & Wiring,12,Wednesday,0,7,22,13.0,11.0,11.285714285714286,11.571428571428571
2026-07-22,Bengaluru,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,7,22,6.0,6.0,7.285714285714286,7.5
2026-07-22,Bengaluru,srv-move-01,Moving & Heavy Lifting Assistance,4,Wednesday,0,7,22,4.0,4.0,5.285714285714286,5.357142857142857
2026-07-22,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,4,Wednesday,0,7,22,3.0,3.0,3.4285714285714284,3.642857142857143
2026-07-22,Bengaluru,srv-pest-01,Organic Pest Control,8,Wednesday,0,7,22,8.0,8.0,8.285714285714286,8.0
2026-07-22,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,11,Wednesday,0,7,22,9.0,11.0,10.142857142857142,10.142857142857142
2026-07-22,Bengaluru,srv-soc-clean-01,Society Common Area Sanitization,3,Wednesday,0,7,22,3.0,3.0,3.5714285714285716,3.5
2026-07-22,Bengaluru,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,7,22,2.0,2.0,3.0,2.9285714285714284
2026-07-22,Bengaluru,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,3.0,2.0,2.5714285714285716,2.642857142857143
2026-07-22,Bhopal,srv-ac-01,AC Deep Foam Jet Servicing,7,Wednesday,0,7,22,8.0,8.0,8.285714285714286,8.428571428571429
2026-07-22,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,5,Wednesday,0,7,22,5.0,5.0,4.857142857142857,4.857142857142857
2026-07-22,Bhopal,srv-clean-01,Full Home Deep Cleaning,6,Wednesday,0,7,22,6.0,7.0,10.0,9.0
2026-07-22,Bhopal,srv-cook-01,Home Chef & Meal Preparation,5,Wednesday,0,7,22,6.0,5.0,5.571428571428571,5.785714285714286
2026-07-22,Bhopal,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,7,22,4.0,4.0,4.142857142857143,4.142857142857143
2026-07-22,Bhopal,srv-elec-01,Electrical Repair & Wiring,7,Wednesday,0,7,22,8.0,6.0,6.714285714285714,6.857142857142857
2026-07-22,Bhopal,srv-garden-01,Gardening & Balcony Greenery,3,Wednesday,0,7,22,3.0,3.0,4.0,4.071428571428571
2026-07-22,Bhopal,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,7,22,2.0,2.0,3.2857142857142856,3.0714285714285716
2026-07-22,Bhopal,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,7,22,2.0,2.0,2.2857142857142856,2.2857142857142856
2026-07-22,Bhopal,srv-pest-01,Organic Pest Control,4,Wednesday,0,7,22,5.0,4.0,5.0,4.928571428571429
2026-07-22,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Wednesday,0,7,22,5.0,6.0,6.285714285714286,6.071428571428571
2026-07-22,Bhopal,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,7,22,3.0,2.0,2.4285714285714284,2.2142857142857144
2026-07-22,Bhopal,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,7,22,1.0,1.0,1.7142857142857142,1.6428571428571428
2026-07-22,Bhopal,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,1.0,1.0,1.1428571428571428,1.3571428571428572
2026-07-22,Chennai,srv-ac-01,AC Deep Foam Jet Servicing,12,Wednesday,0,7,22,15.0,9.0,11.0,11.0
2026-07-22,Chennai,srv-carp-01,Carpentry & Furniture Assembly,6,Wednesday,0,7,22,7.0,6.0,6.857142857142857,6.785714285714286
2026-07-22,Chennai,srv-clean-01,Full Home Deep Cleaning,9,Wednesday,0,7,22,9.0,9.0,14.857142857142858,12.642857142857142
2026-07-22,Chennai,srv-cook-01,Home Chef & Meal Preparation,8,Wednesday,0,7,22,6.0,7.0,7.714285714285714,7.428571428571429
2026-07-22,Chennai,srv-elder-01,Elder Assistance & Companionship,6,Wednesday,0,7,22,6.0,5.0,5.571428571428571,5.5
2026-07-22,Chennai,srv-elec-01,Electrical Repair & Wiring,11,Wednesday,0,7,22,9.0,11.0,9.857142857142858,9.857142857142858
2026-07-22,Chennai,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,7,22,4.0,5.0,5.428571428571429,5.5
2026-07-22,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,4,Wednesday,0,7,22,3.0,3.0,4.428571428571429,4.285714285714286
2026-07-22,Chennai,srv-paint-01,Wall Painting & Waterproofing,4,Wednesday,0,7,22,3.0,3.0,3.4285714285714284,3.2857142857142856
2026-07-22,Chennai,srv-pest-01,Organic Pest Control,7,Wednesday,0,7,22,7.0,6.0,6.428571428571429,6.714285714285714
2026-07-22,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Wednesday,0,7,22,8.0,8.0,8.571428571428571,8.642857142857142
2026-07-22,Chennai,srv-soc-clean-01,Society Common Area Sanitization,3,Wednesday,0,7,22,3.0,2.0,2.857142857142857,2.857142857142857
2026-07-22,Chennai,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,7,22,2.0,2.0,2.5714285714285716,2.5714285714285716
2026-07-22,Chennai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,2.0,2.0,2.0,2.0
2026-07-22,Coimbatore,srv-ac-01,AC Deep Foam Jet Servicing,9,Wednesday,0,7,22,7.0,9.0,8.285714285714286,8.571428571428571
2026-07-22,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,6,Wednesday,0,7,22,5.0,5.0,5.0,5.071428571428571
2026-07-22,Coimbatore,srv-clean-01,Full Home Deep Cleaning,7,Wednesday,0,7,22,7.0,8.0,10.571428571428571,9.928571428571429
2026-07-22,Coimbatore,srv-cook-01,Home Chef & Meal Preparation,6,Wednesday,0,7,22,5.0,6.0,5.857142857142857,5.857142857142857
2026-07-22,Coimbatore,srv-elder-01,Elder Assistance & Companionship,5,Wednesday,0,7,22,4.0,5.0,4.142857142857143,4.142857142857143
2026-07-22,Coimbatore,srv-elec-01,Electrical Repair & Wiring,8,Wednesday,0,7,22,8.0,8.0,7.428571428571429,7.428571428571429
2026-07-22,Coimbatore,srv-garden-01,Gardening & Balcony Greenery,4,Wednesday,0,7,22,3.0,4.0,4.0,4.214285714285714
2026-07-22,Coimbatore,srv-move-01,Moving & Heavy Lifting Assistance,2,Wednesday,0,7,22,3.0,3.0,3.142857142857143,3.2142857142857144
2026-07-22,Coimbatore,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,7,22,2.0,2.0,2.142857142857143,2.2142857142857144
2026-07-22,Coimbatore,srv-pest-01,Organic Pest Control,5,Wednesday,0,7,22,5.0,5.0,5.142857142857143,5.071428571428571
2026-07-22,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Wednesday,0,7,22,8.0,5.0,6.142857142857143,6.285714285714286
2026-07-22,Coimbatore,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,7,22,2.0,2.0,2.142857142857143,2.142857142857143
2026-07-22,Coimbatore,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Wednesday,0,7,22,2.0,1.0,2.0,2.142857142857143
2026-07-22,Coimbatore,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,1.0,1.0,1.2857142857142858,1.2857142857142858
2026-07-22,Delhi NCR,srv-ac-01,AC Deep Foam Jet Servicing,14,Wednesday,0,7,22,24.0,15.0,15.714285714285714,15.214285714285714
2026-07-22,Delhi NCR,srv-carp-01,Carpentry & Furniture Assembly,8,Wednesday,0,7,22,8.0,8.0,9.857142857142858,9.285714285714286
2026-07-22,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,12,Wednesday,0,7,22,11.0,12.0,14.571428571428571,15.5
2026-07-22,Delhi NCR,srv-cook-01,Home Chef & Meal Preparation,10,Wednesday,0,7,22,10.0,10.0,9.142857142857142,9.0
2026-07-22,Delhi NCR,srv-elder-01,Elder Assistance & Companionship,7,Wednesday,0,7,22,7.0,7.0,6.857142857142857,7.0
2026-07-22,Delhi NCR,srv-elec-01,Electrical Repair & Wiring,13,Wednesday,0,7,22,13.0,14.0,12.428571428571429,12.357142857142858
2026-07-22,Delhi NCR,srv-garden-01,Gardening & Balcony Greenery,6,Wednesday,0,7,22,5.0,7.0,6.857142857142857,6.928571428571429
2026-07-22,Delhi NCR,srv-move-01,Moving & Heavy Lifting Assistance,5,Wednesday,0,7,22,4.0,4.0,5.571428571428571,5.428571428571429
2026-07-22,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,7,22,4.0,3.0,3.857142857142857,3.7142857142857144
2026-07-22,Delhi NCR,srv-pest-01,Organic Pest Control,9,Wednesday,0,7,22,7.0,9.0,8.285714285714286,8.428571428571429
2026-07-22,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Wednesday,0,7,22,11.0,10.0,10.571428571428571,10.428571428571429
2026-07-22,Delhi NCR,srv-soc-clean-01,Society Common Area Sanitization,3,Wednesday,0,7,22,4.0,3.0,3.4285714285714284,3.5
2026-07-22,Delhi NCR,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,7,22,2.0,2.0,3.142857142857143,3.142857142857143
2026-07-22,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Wednesday,0,7,22,3.0,2.0,2.7142857142857144,2.642857142857143
2026-07-22,Gurugram,srv-ac-01,AC Deep Foam Jet Servicing,10,Wednesday,0,7,22,11.0,11.0,9.714285714285714,10.5
2026-07-22,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,13,Wednesday,0,7,22,6.0,7.0,6.571428571428571,6.5
2026-07-22,Gurugram,srv-clean-01,Full Home Deep Cleaning,7,Wednesday,0,7,22,9.0,10.0,10.571428571428571,10.571428571428571
2026-07-22,Gurugram,srv-cook-01,Home Chef & Meal Preparation,7,Wednesday,0,7,22,7.0,6.0,6.714285714285714,6.928571428571429
2026-07-22,Gurugram,srv-elder-01,Elder Assistance & Companionship,6,Wednesday,0,7,22,5.0,5.0,4.857142857142857,5.285714285714286
2026-07-22,Gurugram,srv-elec-01,Electrical Repair & Wiring,9,Wednesday,0,7,22,9.0,8.0,9.428571428571429,9.0
2026-07-22,Gurugram,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,7,22,4.0,4.0,4.714285714285714,4.785714285714286
2026-07-22,Gurugram,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,7,22,2.0,3.0,3.4285714285714284,3.642857142857143
2026-07-22,Gurugram,srv-paint-01,Wall Painting & Waterproofing,2,Wednesday,0,7,22,2.0,2.0,2.857142857142857,2.857142857142857
2026-07-22,Gurugram,srv-pest-01,Organic Pest Control,6,Wednesday,0,7,22,6.0,5.0,6.857142857142857,6.571428571428571
2026-07-22,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Wednesday,0,7,22,8.0,7.0,7.428571428571429,7.571428571428571
2026-07-22,Gurugram,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,7,22,3.0,3.0,2.7142857142857144,2.5
2026-07-22,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,7,22,2.0,2.0,2.2857142857142856,2.2857142857142856
2026-07-22,Gurugram,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,2.0,2.0,2.0,2.0
2026-07-22,Hyderabad,srv-ac-01,AC Deep Foam Jet Servicing,11,Wednesday,0,7,22,12.0,10.0,11.714285714285714,11.5
2026-07-22,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,8,Wednesday,0,7,22,7.0,6.0,7.571428571428571,7.285714285714286
2026-07-22,Hyderabad,srv-clean-01,Full Home Deep Cleaning,11,Wednesday,0,7,22,8.0,9.0,11.428571428571429,11.214285714285714
2026-07-22,Hyderabad,srv-cook-01,Home Chef & Meal Preparation,8,Wednesday,0,7,22,7.0,8.0,8.285714285714286,8.928571428571429
2026-07-22,Hyderabad,srv-elder-01,Elder Assistance & Companionship,7,Wednesday,0,7,22,6.0,6.0,5.714285714285714,6.357142857142857
2026-07-22,Hyderabad,srv-elec-01,Electrical Repair & Wiring,9,Wednesday,0,7,22,12.0,10.0,10.285714285714286,10.714285714285714
2026-07-22,Hyderabad,srv-garden-01,Gardening & Balcony Greenery,5,Wednesday,0,7,22,4.0,5.0,5.571428571428571,5.642857142857143
2026-07-22,Hyderabad,srv-move-01,Moving & Heavy Lifting Assistance,3,Wednesday,0,7,22,4.0,4.0,4.428571428571429,4.214285714285714
2026-07-22,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,3,Wednesday,0,7,22,3.0,3.0,3.142857142857143,3.0714285714285716
2026-07-22,Hyderabad,srv-pest-01,Organic Pest Control,6,Wednesday,0,7,22,7.0,7.0,7.0,7.357142857142857
2026-07-22,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Wednesday,0,7,22,9.0,8.0,8.142857142857142,8.142857142857142
2026-07-22,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,2,Wednesday,0,7,22,3.0,2.0,2.5714285714285716,2.7142857142857144
2026-07-22,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Wednesday,0,7,22,2.0,2.0,3.0,2.857142857142857
2026-07-22,Hyderabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Wednesday,0,7,22,2.0,2.0,2.2857142857142856,2.2142857142857144
2026-07-22,Indore,srv-ac-01,AC Deep Foam Jet Servicing,9,Wednesday,0,7,22,9.0,8.0,9.428571428571429,9.428571428571429
2026-07-22,Indore,srv-carp-01,Carpentry & Furniture Assembly,6,Wednesday,0,7,22,6.0,5.0,5.714285714285714,5.857142857142857
