date,city,service_id,service_name,booking_count,day_of_week,is_weekend,month,day_of_month
2026-08-10,Bengaluru,srv-pest-01,Organic Pest Control,9,Monday,0,8,10
2026-08-10,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,13,Monday,0,8,10
2026-08-10,Bengaluru,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Bengaluru,srv-soc-event-01,Community Event Sound & Electrical Setup,3,Monday,0,8,10
2026-08-10,Bengaluru,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Monday,0,8,10
2026-08-10,Bhopal,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Bhopal,srv-clean-01,Full Home Deep Cleaning,6,Monday,0,8,10
2026-08-10,Bhopal,srv-cook-01,Home Chef & Meal Preparation,5,Monday,0,8,10
2026-08-10,Bhopal,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Bhopal,srv-elec-01,Electrical Repair & Wiring,8,Monday,0,8,10
2026-08-10,Bhopal,srv-garden-01,Gardening & Balcony Greenery,4,Monday,0,8,10
2026-08-10,Bhopal,srv-move-01,Moving & Heavy Lifting Assistance,2,Monday,0,8,10
2026-08-10,Bhopal,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Bhopal,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Monday,0,8,10
2026-08-10,Bhopal,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Bhopal,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Bhopal,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-10,Chennai,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Chennai,srv-carp-01,Carpentry & Furniture Assembly,8,Monday,0,8,10
2026-08-10,Chennai,srv-clean-01,Full Home Deep Cleaning,8,Monday,0,8,10
2026-08-10,Chennai,srv-cook-01,Home Chef & Meal Preparation,7,Monday,0,8,10
2026-08-10,Chennai,srv-elder-01,Elder Assistance & Companionship,11,Monday,0,8,10
2026-08-10,Chennai,srv-elec-01,Electrical Repair & Wiring,10,Monday,0,8,10
2026-08-10,Chennai,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,4,Monday,0,8,10
2026-08-10,Chennai,srv-paint-01,Wall Painting & Waterproofing,3,Monday,0,8,10
2026-08-10,Chennai,srv-pest-01,Organic Pest Control,10,Monday,0,8,10
2026-08-10,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Monday,0,8,10
2026-08-10,Chennai,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Chennai,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Chennai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Coimbatore,srv-ac-01,AC Deep Foam Jet Servicing,7,Monday,0,8,10
2026-08-10,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,6,Monday,0,8,10
2026-08-10,Coimbatore,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Coimbatore,srv-cook-01,Home Chef & Meal Preparation,6,Monday,0,8,10
2026-08-10,Coimbatore,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Coimbatore,srv-elec-01,Electrical Repair & Wiring,8,Monday,0,8,10
2026-08-10,Coimbatore,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Coimbatore,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Coimbatore,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Coimbatore,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Monday,0,8,10
2026-08-10,Coimbatore,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Coimbatore,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Coimbatore,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-10,Delhi NCR,srv-ac-01,AC Deep Foam Jet Servicing,13,Monday,0,8,10
2026-08-10,Delhi NCR,srv-carp-01,Carpentry & Furniture Assembly,9,Monday,0,8,10
2026-08-10,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,13,Monday,0,8,10
2026-08-10,Delhi NCR,srv-cook-01,Home Chef & Meal Preparation,10,Monday,0,8,10
2026-08-10,Delhi NCR,srv-elder-01,Elder Assistance & Companionship,7,Monday,0,8,10
2026-08-10,Delhi NCR,srv-elec-01,Electrical Repair & Wiring,13,Monday,0,8,10
2026-08-10,Delhi NCR,srv-garden-01,Gardening & Balcony Greenery,6,Monday,0,8,10
2026-08-10,Delhi NCR,srv-move-01,Moving & Heavy Lifting Assistance,4,Monday,0,8,10
2026-08-10,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,6,Monday,0,8,10
2026-08-10,Delhi NCR,srv-pest-01,Organic Pest Control,7,Monday,0,8,10
2026-08-10,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Monday,0,8,10
2026-08-10,Delhi NCR,srv-soc-clean-01,Society Common Area Sanitization,4,Monday,0,8,10
2026-08-10,Delhi NCR,srv-soc-event-01,Community Event Sound & Electrical Setup,4,Monday,0,8,10
2026-08-10,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,Monday,0,8,10
2026-08-10,Gurugram,srv-ac-01,AC Deep Foam Jet Servicing,10,Monday,0,8,10
2026-08-10,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,7,Monday,0,8,10
2026-08-10,Gurugram,srv-clean-01,Full Home Deep Cleaning,8,Monday,0,8,10
2026-08-10,Gurugram,srv-cook-01,Home Chef & Meal Preparation,8,Monday,0,8,10
2026-08-10,Gurugram,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Gurugram,srv-elec-01,Electrical Repair & Wiring,9,Monday,0,8,10
2026-08-10,Gurugram,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Gurugram,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Gurugram,srv-paint-01,Wall Painting & Waterproofing,5,Monday,0,8,10
2026-08-10,Gurugram,srv-pest-01,Organic Pest Control,7,Monday,0,8,10
2026-08-10,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,13,Monday,0,8,10
2026-08-10,Gurugram,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Gurugram,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Hyderabad,srv-ac-01,AC Deep Foam Jet Servicing,10,Monday,0,8,10
2026-08-10,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,7,Monday,0,8,10
2026-08-10,Hyderabad,srv-clean-01,Full Home Deep Cleaning,9,Monday,0,8,10
2026-08-10,Hyderabad,srv-cook-01,Home Chef & Meal Preparation,8,Monday,0,8,10
2026-08-10,Hyderabad,srv-elder-01,Elder Assistance & Companionship,6,Monday,0,8,10
2026-08-10,Hyderabad,srv-elec-01,Electrical Repair & Wiring,12,Monday,0,8,10
2026-08-10,Hyderabad,srv-garden-01,Gardening & Balcony Greenery,6,Monday,0,8,10
2026-08-10,Hyderabad,srv-move-01,Moving & Heavy Lifting Assistance,4,Monday,0,8,10
2026-08-10,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,3,Monday,0,8,10
2026-08-10,Hyderabad,srv-pest-01,Organic Pest Control,9,Monday,0,8,10
2026-08-10,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Monday,0,8,10
2026-08-10,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Hyderabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Indore,srv-ac-01,AC Deep Foam Jet Servicing,7,Monday,0,8,10
2026-08-10,Indore,srv-carp-01,Carpentry & Furniture Assembly,6,Monday,0,8,10
2026-08-10,Indore,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Indore,srv-cook-01,Home Chef & Meal Preparation,6,Monday,0,8,10
2026-08-10,Indore,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Indore,srv-elec-01,Electrical Repair & Wiring,8,Monday,0,8,10
2026-08-10,Indore,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Indore,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Indore,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Indore,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Monday,0,8,10
2026-08-10,Indore,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Indore,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Indore,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Jaipur,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Jaipur,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Jaipur,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Jaipur,srv-cook-01,Home Chef & Meal Preparation,5,Monday,0,8,10
2026-08-10,Jaipur,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Jaipur,srv-elec-01,Electrical Repair & Wiring,9,Monday,0,8,10
2026-08-10,Jaipur,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Jaipur,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Jaipur,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Jaipur,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Monday,0,8,10
2026-08-10,Jaipur,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Jaipur,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Jaipur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,9,Monday,0,8,10
2026-08-10,Kochi,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Kochi,srv-clean-01,Full Home Deep Cleaning,8,Monday,0,8,10
2026-08-10,Kochi,srv-cook-01,Home Chef & Meal Preparation,7,Monday,0,8,10
2026-08-10,Kochi,srv-elder-01,Elder Assistance & Companionship,4,Monday,0,8,10
2026-08-10,Kochi,srv-elec-01,Electrical Repair & Wiring,14,Monday,0,8,10
2026-08-10,Kochi,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Kochi,srv-move-01,Moving & Heavy Lifting Assistance,2,Monday,0,8,10
2026-08-10,Kochi,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Kochi,srv-pest-01,Organic Pest Control,6,Monday,0,8,10
2026-08-10,Kochi,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Monday,0,8,10
2026-08-10,Kochi,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Kochi,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Kochi,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-10,Kolkata,srv-ac-01,AC Deep Foam Jet Servicing,10,Monday,0,8,10
2026-08-10,Kolkata,srv-carp-01,Carpentry & Furniture Assembly,7,Monday,0,8,10
2026-08-10,Kolkata,srv-clean-01,Full Home Deep Cleaning,20,Monday,0,8,10
2026-08-10,Kolkata,srv-cook-01,Home Chef & Meal Preparation,8,Monday,0,8,10
2026-08-10,Kolkata,srv-elder-01,Elder Assistance & Companionship,7,Monday,0,8,10
2026-08-10,Kolkata,srv-elec-01,Electrical Repair & Wiring,10,Monday,0,8,10
2026-08-10,Kolkata,srv-garden-01,Gardening & Balcony Greenery,6,Monday,0,8,10
2026-08-10,Kolkata,srv-move-01,Moving & Heavy Lifting Assistance,4,Monday,0,8,10
2026-08-10,Kolkata,srv-paint-01,Wall Painting & Waterproofing,3,Monday,0,8,10
2026-08-10,Kolkata,srv-pest-01,Organic Pest Control,7,Monday,0,8,10
2026-08-10,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Monday,0,8,10
2026-08-10,Kolkata,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Kolkata,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Kolkata,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Lucknow,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Lucknow,srv-carp-01,Carpentry & Furniture Assembly,6,Monday,0,8,10
2026-08-10,Lucknow,srv-clean-01,Full Home Deep Cleaning,8,Monday,0,8,10
2026-08-10,Lucknow,srv-cook-01,Home Chef & Meal Preparation,7,Monday,0,8,10
2026-08-10,Lucknow,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Lucknow,srv-elec-01,Electrical Repair & Wiring,10,Monday,0,8,10
2026-08-10,Lucknow,srv-garden-01,Gardening & Balcony Greenery,5,Monday,0,8,10
2026-08-10,Lucknow,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Lucknow,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Lucknow,srv-pest-01,Organic Pest Control,6,Monday,0,8,10
2026-08-10,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Monday,0,8,10
2026-08-10,Lucknow,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Lucknow,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Lucknow,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Mumbai,srv-ac-01,AC Deep Foam Jet Servicing,19,Monday,0,8,10
2026-08-10,Mumbai,srv-carp-01,Carpentry & Furniture Assembly,10,Monday,0,8,10
2026-08-10,Mumbai,srv-clean-01,Full Home Deep Cleaning,14,Monday,0,8,10
2026-08-10,Mumbai,srv-cook-01,Home Chef & Meal Preparation,10,Monday,0,8,10
2026-08-10,Mumbai,srv-elder-01,Elder Assistance & Companionship,9,Monday,0,8,10
2026-08-10,Mumbai,srv-elec-01,Electrical Repair & Wiring,12,Monday,0,8,10
2026-08-10,Mumbai,srv-garden-01,Gardening & Balcony Greenery,10,Monday,0,8,10
2026-08-10,Mumbai,srv-move-01,Moving & Heavy Lifting Assistance,5,Monday,0,8,10
2026-08-10,Mumbai,srv-paint-01,Wall Painting & Waterproofing,4,Monday,0,8,10
2026-08-10,Mumbai,srv-pest-01,Organic Pest Control,8,Monday,0,8,10
2026-08-10,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,12,Monday,0,8,10
2026-08-10,Mumbai,srv-soc-clean-01,Society Common Area Sanitization,4,Monday,0,8,10
2026-08-10,Mumbai,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Mumbai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Nagpur,srv-ac-01,AC Deep Foam Jet Servicing,7,Monday,0,8,10
2026-08-10,Nagpur,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Nagpur,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Nagpur,srv-cook-01,Home Chef & Meal Preparation,6,Monday,0,8,10
2026-08-10,Nagpur,srv-elder-01,Elder Assistance & Companionship,5,Monday,0,8,10
2026-08-10,Nagpur,srv-elec-01,Electrical Repair & Wiring,7,Monday,0,8,10
2026-08-10,Nagpur,srv-garden-01,Gardening & Balcony Greenery,4,Monday,0,8,10
2026-08-10,Nagpur,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Nagpur,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Nagpur,srv-pest-01,Organic Pest Control,4,Monday,0,8,10
2026-08-10,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Monday,0,8,10
2026-08-10,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Nagpur,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-10,Patna,srv-ac-01,AC Deep Foam Jet Servicing,7,Monday,0,8,10
2026-08-10,Patna,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Patna,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Patna,srv-cook-01,Home Chef & Meal Preparation,5,Monday,0,8,10
2026-08-10,Patna,srv-elder-01,Elder Assistance & Companionship,4,Monday,0,8,10
2026-08-10,Patna,srv-elec-01,Electrical Repair & Wiring,8,Monday,0,8,10
2026-08-10,Patna,srv-garden-01,Gardening & Balcony Greenery,4,Monday,0,8,10
2026-08-10,Patna,srv-move-01,Moving & Heavy Lifting Assistance,2,Monday,0,8,10
2026-08-10,Patna,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Patna,srv-pest-01,Organic Pest Control,4,Monday,0,8,10
2026-08-10,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,5,Monday,0,8,10
2026-08-10,Patna,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Pune,srv-ac-01,AC Deep Foam Jet Servicing,9,Monday,0,8,10
2026-08-10,Pune,srv-carp-01,Carpentry & Furniture Assembly,7,Monday,0,8,10
2026-08-10,Pune,srv-clean-01,Full Home Deep Cleaning,10,Monday,0,8,10
2026-08-10,Pune,srv-cook-01,Home Chef & Meal Preparation,7,Monday,0,8,10
2026-08-10,Pune,srv-elder-01,Elder Assistance & Companionship,6,Monday,0,8,10
2026-08-10,Pune,srv-elec-01,Electrical Repair & Wiring,9,Monday,0,8,10
2026-08-10,Pune,srv-garden-01,Gardening & Balcony Greenery,6,Monday,0,8,10
2026-08-10,Pune,srv-move-01,Moving & Heavy Lifting Assistance,3,Monday,0,8,10
2026-08-10,Pune,srv-paint-01,Wall Painting & Waterproofing,3,Monday,0,8,10
2026-08-10,Pune,srv-pest-01,Organic Pest Control,6,Monday,0,8,10
2026-08-10,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,8,Monday,0,8,10
2026-08-10,Pune,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Pune,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Monday,0,8,10
2026-08-10,Surat,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Surat,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Surat,srv-clean-01,Full Home Deep Cleaning,6,Monday,0,8,10
2026-08-10,Surat,srv-cook-01,Home Chef & Meal Preparation,6,Monday,0,8,10
2026-08-10,Surat,srv-elder-01,Elder Assistance & Companionship,4,Monday,0,8,10
2026-08-10,Surat,srv-elec-01,Electrical Repair & Wiring,9,Monday,0,8,10
2026-08-10,Surat,srv-garden-01,Gardening & Balcony Greenery,4,Monday,0,8,10
2026-08-10,Surat,srv-move-01,Moving & Heavy Lifting Assistance,2,Monday,0,8,10
2026-08-10,Surat,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Surat,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,11,Monday,0,8,10
2026-08-10,Surat,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Surat,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-10,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Vadodara,srv-carp-01,Carpentry & Furniture Assembly,6,Monday,0,8,10
2026-08-10,Vadodara,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Vadodara,srv-cook-01,Home Chef & Meal Preparation,6,Monday,0,8,10
2026-08-10,Vadodara,srv-elder-01,Elder Assistance & Companionship,4,Monday,0,8,10
2026-08-10,Vadodara,srv-elec-01,Electrical Repair & Wiring,7,Monday,0,8,10
2026-08-10,Vadodara,srv-garden-01,Gardening & Balcony Greenery,4,Monday,0,8,10
2026-08-10,Vadodara,srv-move-01,Moving & Heavy Lifting Assistance,2,Monday,0,8,10
2026-08-10,Vadodara,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Vadodara,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Vadodara,srv-plumb-01,Plumbing Repair & Leakage Fix,12,Monday,0,8,10
2026-08-10,Vadodara,srv-soc-clean-01,Society Common Area Sanitization,3,Monday,0,8,10
2026-08-10,Vadodara,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Monday,0,8,10
2026-08-10,Vadodara,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,8,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-carp-01,Carpentry & Furniture Assembly,5,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,7,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,5,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-elder-01,Elder Assistance & Companionship,4,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-elec-01,Electrical Repair & Wiring,7,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-garden-01,Gardening & Balcony Greenery,4,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-move-01,Moving & Heavy Lifting Assistance,2,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-paint-01,Wall Painting & Waterproofing,2,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-pest-01,Organic Pest Control,5,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,7,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-soc-clean-01,Society Common Area Sanitization,2,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-soc-event-01,Community Event Sound & Electrical Setup,1,Monday,0,8,10
2026-08-10,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,Monday,0,8,10
2026-08-11,Ahmedabad,srv-ac-01,AC Deep Foam Jet Servicing,8,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-carp-01,Carpentry & Furniture Assembly,6,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-clean-01,Full Home Deep Cleaning,8,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-cook-01,Home Chef & Meal Preparation,6,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,5,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-elec-01,Electrical Repair & Wiring,11,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-garden-01,Gardening & Balcony Greenery,5,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-move-01,Moving & Heavy Lifting Assistance,3,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-paint-01,Wall Painting & Waterproofing,3,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-pest-01,Organic Pest Control,6,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,6,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-soc-clean-01,Society Common Area Sanitization,2,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Tuesday,0,8,11
2026-08-11,Ahmedabad,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-ac-01,AC Deep Foam Jet Servicing,11,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-carp-01,Carpentry & Furniture Assembly,8,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-clean-01,Full Home Deep Cleaning,10,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-cook-01,Home Chef & Meal Preparation,9,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-elder-01,Elder Assistance & Companionship,8,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-elec-01,Electrical Repair & Wiring,13,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-garden-01,Gardening & Balcony Greenery,7,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-move-01,Moving & Heavy Lifting Assistance,5,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,3,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-pest-01,Organic Pest Control,7,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,9,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-soc-clean-01,Society Common Area Sanitization,3,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-soc-event-01,Community Event Sound & Electrical Setup,2,Tuesday,0,8,11
2026-08-11,Bengaluru,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,Tuesday,0,8,11
2026-08-11,Bhopal,srv-ac-01,AC Deep Foam Jet Servicing,8,Tuesday,0,8,11
2026-08-11,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,5,Tuesday,0,8,11
2026-08-11,Bhopal,srv-clean-01,Full Home Deep Cleaning,6,Tuesday,0,8,11
2026-08-11,Bhopal,srv-cook-01,Home Chef & Meal Preparation,5,Tuesday,0,8,11
